Ticker,Date/Time,Open,High,Low,Close,Volume
SET,26/09/2013,1425.20,1440.53,1424.28,1424.76,7336580096
SET,27/09/2013,1433.14,1435.88,1413.51,1417.49,10132554752
SET,30/09/2013,1398.77,1399.27,1381.26,1383.16,7368530944
SET,01/10/2013,1389.17,1410.98,1381.88,1408.19,7552390144
SET,02/10/2013,1410.53,1416.20,1401.64,1408.99,6446721536
SET,03/10/2013,1418.26,1432.45,1417.72,1429.18,9577342976
SET,04/10/2013,1423.46,1430.80,1418.51,1427.72,6754087936
SET,07/10/2013,1425.37,1432.73,1414.27,1414.62,7202248704
SET,08/10/2013,1414.69,1437.87,1411.11,1434.06,6401491456
SET,09/10/2013,1436.16,1437.00,1427.45,1434.66,6950955520
SET,10/10/2013,1437.81,1456.11,1436.57,1451.91,8212902912
SET,11/10/2013,1468.83,1469.59,1453.60,1457.78,7862581760
SET,14/10/2013,1450.55,1461.42,1443.20,1459.84,8153189376
SET,15/10/2013,1469.35,1476.43,1466.20,1472.90,9700081664
SET,16/10/2013,1471.06,1478.22,1464.38,1464.38,10884575232
SET,17/10/2013,1470.90,1480.65,1463.01,1469.09,13110758400
SET,18/10/2013,1476.82,1485.21,1471.65,1484.72,10585411584
SET,21/10/2013,1484.87,1485.67,1446.40,1448.54,8829480960
SET,22/10/2013,1447.24,1457.49,1438.64,1457.36,7188804608
SET,24/10/2013,1446.87,1466.36,1445.05,1466.32,6476478464
SET,25/10/2013,1464.49,1464.82,1452.69,1454.88,5486272512
SET,28/10/2013,1458.99,1463.02,1445.07,1449.62,5640487936
SET,29/10/2013,1448.74,1456.77,1446.59,1455.86,5501998080
SET,30/10/2013,1456.43,1457.06,1428.32,1431.12,9230337024
SET,31/10/2013,1422.43,1442.88,1418.87,1442.88,7251078656
SET,01/11/2013,1429.81,1431.99,1421.39,1429.08,5782732800
SET,04/11/2013,1412.27,1412.68,1387.79,1388.40,6966436864
SET,05/11/2013,1394.81,1417.91,1394.33,1415.44,7255029760
SET,06/11/2013,1418.74,1436.30,1409.96,1434.97,10023954432
SET,07/11/2013,1432.47,1438.86,1420.01,1425.23,8280139264
SET,08/11/2013,1415.30,1415.75,1397.99,1405.03,6940419584
SET,11/11/2013,1383.75,1408.53,1379.79,1405.91,6961109504
SET,12/11/2013,1416.67,1422.06,1410.18,1413.08,5662333440
SET,13/11/2013,1404.64,1414.04,1403.07,1404.77,5295580672
SET,14/11/2013,1411.62,1421.82,1410.91,1415.69,6144787456
SET,15/11/2013,1425.11,1427.69,1414.30,1420.66,5257618944
SET,18/11/2013,1429.37,1430.37,1422.39,1423.96,5939981824
SET,19/11/2013,1421.74,1422.18,1409.20,1412.44,5775730688
SET,20/11/2013,1414.97,1420.93,1401.50,1404.81,7516244992
SET,21/11/2013,1394.60,1395.29,1374.37,1375.86,7098698240
SET,22/11/2013,1372.56,1377.43,1354.96,1359.07,5834260480
SET,25/11/2013,1345.97,1359.90,1345.02,1352.86,5107195392
SET,26/11/2013,1347.46,1367.02,1345.19,1358.69,7084037632
SET,27/11/2013,1355.78,1373.70,1354.60,1373.11,6476487168
SET,28/11/2013,1377.04,1379.01,1356.91,1359.45,6735941120
SET,29/11/2013,1356.43,1371.34,1352.65,1371.13,5344547328
SET,02/12/2013,1358.89,1374.46,1351.67,1374.26,5569069056
SET,03/12/2013,1373.58,1392.94,1372.48,1383.89,7631819264
SET,04/12/2013,1381.17,1388.53,1376.63,1376.63,4852127232
SET,06/12/2013,1373.59,1376.71,1355.02,1361.57,4949591552
SET,09/12/2013,1370.51,1378.02,1356.72,1367.42,4818299904
SET,11/12/2013,1362.50,1371.94,1361.67,1369.35,4510652416
SET,12/12/2013,1364.43,1368.42,1356.09,1356.21,4751654912
SET,13/12/2013,1354.91,1357.44,1336.79,1341.13,6210995200
SET,16/12/2013,1337.54,1338.74,1326.01,1328.40,4529185792
SET,17/12/2013,1335.59,1340.70,1334.24,1337.18,4634093568
SET,18/12/2013,1341.58,1353.97,1340.66,1349.86,4794318336
SET,19/12/2013,1350.93,1353.88,1343.61,1346.63,4753017344
SET,20/12/2013,1345.91,1346.43,1331.80,1342.72,3684320256
SET,23/12/2013,1341.83,1342.87,1322.57,1326.14,4341652480
SET,24/12/2013,1321.74,1334.96,1320.89,1327.13,3533953536
SET,25/12/2013,1328.96,1333.67,1327.42,1332.45,2812856576
SET,26/12/2013,1333.63,1334.25,1301.37,1308.46,4092198656
SET,27/12/2013,1305.28,1306.24,1286.70,1298.71,4725596672
SET,02/01/2014,1291.93,1292.77,1230.77,1230.77,6318134272
SET,03/01/2014,1215.86,1234.52,1208.60,1224.62,5265555968
SET,06/01/2014,1222.69,1231.62,1205.44,1230.84,4860342272
SET,07/01/2014,1236.41,1262.44,1235.51,1262.36,5068248576
SET,08/01/2014,1261.69,1273.62,1253.60,1257.73,4690267136
SET,09/01/2014,1264.03,1277.50,1255.11,1258.26,4767159296
SET,10/01/2014,1247.27,1259.50,1240.38,1255.45,4277627136
SET,13/01/2014,1244.21,1283.76,1244.14,1283.56,4337186304
SET,14/01/2014,1276.39,1300.65,1274.33,1295.87,5927237632
SET,15/01/2014,1293.39,1297.76,1275.78,1277.03,5163730432
SET,16/01/2014,1281.26,1304.89,1280.09,1301.48,6483549184
SET,17/01/2014,1305.07,1306.82,1287.20,1295.41,6878829056
SET,20/01/2014,1290.95,1297.93,1287.84,1289.99,4899986944
SET,21/01/2014,1294.68,1304.28,1285.17,1293.10,4894388736
SET,22/01/2014,1282.20,1296.03,1280.09,1290.49,4320354304
SET,23/01/2014,1292.72,1312.18,1288.71,1308.34,4576679424
SET,24/01/2014,1314.54,1320.65,1307.16,1314.63,4628780032
SET,27/01/2014,1296.47,1298.06,1287.35,1288.59,3991487232
SET,28/01/2014,1286.73,1287.81,1268.07,1271.79,4504198144
SET,29/01/2014,1274.65,1279.32,1267.82,1271.42,3433528064
SET,30/01/2014,1263.85,1267.98,1258.05,1264.07,3494372608
SET,31/01/2014,1267.83,1274.50,1266.78,1274.28,2575183616
SET,03/02/2014,1282.30,1295.13,1280.90,1292.81,3880459008
SET,04/02/2014,1281.34,1283.18,1273.94,1276.84,3283549696
SET,05/02/2014,1283.22,1287.05,1272.04,1280.25,5541697536
SET,06/02/2014,1289.35,1295.38,1285.39,1295.24,4715118080
SET,07/02/2014,1302.84,1306.12,1295.29,1296.49,7287413248
SET,10/02/2014,1301.41,1303.44,1288.26,1290.66,4227390464
SET,11/02/2014,1293.07,1299.85,1288.36,1296.25,3951026176
SET,12/02/2014,1299.37,1314.07,1298.54,1314.06,5580872704
SET,13/02/2014,1314.27,1317.08,1308.40,1311.87,5895717376
SET,17/02/2014,1319.36,1333.30,1316.87,1332.37,5141256192
SET,18/02/2014,1328.45,1330.03,1315.22,1326.21,7232219648
SET,19/02/2014,1331.45,1332.55,1318.55,1321.00,8797993984
SET,20/02/2014,1314.36,1317.23,1300.91,1303.98,8755496960
SET,21/02/2014,1304.70,1309.63,1295.74,1304.21,5894680064
SET,24/02/2014,1298.61,1304.66,1294.27,1301.38,5600903680
SET,25/02/2014,1304.66,1312.73,1299.70,1303.88,7855851520
SET,26/02/2014,1304.35,1309.34,1302.64,1304.62,4611489280
SET,27/02/2014,1306.52,1321.02,1305.69,1318.05,4982905344
SET,28/02/2014,1318.26,1326.64,1314.27,1325.33,6535638528
SET,03/03/2014,1330.73,1346.71,1330.53,1339.21,6062243328
SET,04/03/2014,1344.40,1350.44,1343.56,1345.82,5813669888
SET,05/03/2014,1354.64,1357.39,1343.54,1351.64,7221116928
SET,06/03/2014,1352.18,1354.08,1348.22,1352.21,7291705856
SET,07/03/2014,1355.00,1358.00,1351.07,1355.08,5450165248
SET,10/03/2014,1354.21,1355.90,1338.48,1349.05,5919805952
SET,11/03/2014,1352.62,1366.06,1351.84,1364.28,7820688384
SET,12/03/2014,1359.63,1364.92,1356.41,1356.42,5342090240
SET,13/03/2014,1361.69,1370.73,1361.24,1370.50,6238327808
SET,14/03/2014,1364.17,1372.18,1360.51,1372.18,8339926016
SET,17/03/2014,1373.79,1377.29,1366.75,1377.10,5896723968
SET,18/03/2014,1379.94,1381.21,1372.63,1373.08,7461396992
SET,19/03/2014,1375.90,1381.12,1360.26,1364.27,7049224704
SET,20/03/2014,1357.62,1361.47,1351.36,1361.47,5036652544
SET,21/03/2014,1362.69,1364.15,1353.38,1360.50,4406523392
SET,24/03/2014,1359.65,1360.29,1348.24,1349.90,4669789184
SET,25/03/2014,1351.14,1354.30,1341.60,1354.01,4629688320
SET,26/03/2014,1357.99,1363.27,1356.42,1360.44,3568277760
SET,27/03/2014,1361.91,1365.82,1354.69,1355.95,5398997504
SET,28/03/2014,1356.77,1377.88,1355.97,1368.90,4078482944
SET,31/03/2014,1373.54,1378.39,1371.35,1376.26,3337960192
SET,01/04/2014,1377.99,1387.58,1374.95,1387.48,3686156544
SET,02/04/2014,1390.37,1397.48,1385.28,1396.62,5141099008
SET,03/04/2014,1395.33,1398.73,1387.95,1391.22,5286034432
SET,04/04/2014,1392.19,1397.46,1388.64,1392.01,4487696896
SET,08/04/2014,1392.70,1399.07,1378.97,1379.34,4186455296
SET,09/04/2014,1384.06,1389.57,1380.55,1382.02,4081049600
SET,10/04/2014,1384.88,1389.78,1380.19,1389.56,4146844160
SET,11/04/2014,1384.14,1389.47,1381.07,1389.16,3030469120
SET,16/04/2014,1390.19,1401.84,1389.56,1401.84,3657296640
SET,17/04/2014,1401.34,1411.51,1401.02,1408.78,5574325248
SET,18/04/2014,1411.14,1414.97,1407.89,1409.18,5553237504
SET,21/04/2014,1410.05,1416.79,1406.64,1413.07,5344920576
SET,22/04/2014,1417.28,1419.41,1408.87,1415.05,4855951360
SET,23/04/2014,1418.57,1424.99,1417.83,1423.39,5639717888
SET,24/04/2014,1424.80,1426.53,1419.40,1422.67,7354546176
SET,25/04/2014,1419.63,1423.27,1408.16,1408.16,7680869376
SET,28/04/2014,1409.56,1417.02,1409.19,1411.23,7829998080
SET,29/04/2014,1409.02,1414.15,1405.04,1412.33,5618670080
SET,30/04/2014,1413.74,1419.38,1412.64,1414.94,8157209600
SET,02/05/2014,1416.30,1421.95,1415.56,1421.48,4794511872
SET,06/05/2014,1423.91,1426.52,1403.95,1404.01,5771077120
SET,07/05/2014,1391.51,1403.55,1388.29,1402.61,5294091264
SET,08/05/2014,1399.45,1401.13,1377.51,1379.02,5690911744
SET,09/05/2014,1376.40,1385.18,1371.62,1377.37,4269708032
SET,12/05/2014,1375.88,1379.27,1369.63,1375.14,4210652672
SET,14/05/2014,1380.80,1396.04,1380.74,1396.03,6471607808
SET,15/05/2014,1394.74,1396.84,1387.86,1395.21,5646226944
SET,16/05/2014,1390.87,1409.11,1389.05,1405.26,5329690624
SET,19/05/2014,1405.42,1410.73,1404.13,1410.63,4126750720
SET,20/05/2014,1394.58,1400.63,1387.62,1394.69,9084361728
SET,21/05/2014,1394.28,1406.34,1393.26,1402.92,6315746304
SET,22/05/2014,1412.84,1415.36,1401.73,1405.21,7667336704
SET,23/05/2014,1377.23,1397.29,1375.41,1396.84,8935853056
SET,26/05/2014,1398.04,1398.44,1381.01,1388.29,8275540480
SET,27/05/2014,1391.99,1395.76,1385.79,1392.73,7628666880
SET,28/05/2014,1399.90,1409.73,1398.76,1402.79,8479968256
SET,29/05/2014,1404.92,1413.25,1404.43,1408.51,7028612096
SET,30/05/2014,1412.51,1419.96,1411.71,1415.73,8689106944
SET,02/06/2014,1424.81,1441.92,1423.57,1440.94,10009385984
SET,03/06/2014,1455.33,1458.02,1445.37,1454.24,10034443264
SET,04/06/2014,1456.06,1458.03,1447.65,1449.40,9526270976
SET,05/06/2014,1454.11,1455.08,1444.98,1453.16,10808695808
SET,06/06/2014,1461.80,1463.06,1455.49,1458.02,8037122560
SET,09/06/2014,1464.71,1466.15,1454.05,1457.30,7105949184
SET,10/06/2014,1454.40,1469.48,1450.95,1469.19,12160365568
SET,11/06/2014,1470.04,1470.85,1456.74,1463.71,13824111616
SET,12/06/2014,1461.30,1466.38,1457.02,1457.02,11887913984
SET,13/06/2014,1456.60,1463.49,1453.91,1456.02,11386018816
SET,16/06/2014,1460.29,1474.51,1460.21,1471.85,7737161728
SET,17/06/2014,1475.87,1477.53,1468.80,1471.02,9539564544
SET,18/06/2014,1471.86,1473.19,1450.16,1451.36,8535875072
SET,19/06/2014,1455.89,1462.91,1447.20,1461.91,8854975488
SET,20/06/2014,1464.86,1468.46,1460.48,1467.29,10556525568
SET,23/06/2014,1471.91,1474.46,1466.19,1468.70,14391995392
SET,24/06/2014,1466.69,1467.10,1453.09,1460.92,10984444928
SET,25/06/2014,1462.55,1469.48,1459.89,1468.49,8065334272
SET,26/06/2014,1472.50,1478.51,1471.69,1477.48,7453328896
SET,27/06/2014,1480.75,1489.72,1473.10,1483.24,7971630592
SET,30/06/2014,1488.92,1493.14,1484.62,1485.75,8125320192
SET,02/07/2014,1492.05,1494.54,1487.00,1491.81,9734446080
SET,03/07/2014,1492.87,1495.98,1488.27,1493.21,12956575744
SET,04/07/2014,1498.28,1504.91,1495.65,1495.83,12300724224
SET,07/07/2014,1500.87,1507.02,1498.83,1503.21,8502217728
SET,08/07/2014,1506.01,1513.12,1505.63,1507.58,7859634176
SET,09/07/2014,1505.60,1511.85,1504.08,1507.92,10556745728
SET,10/07/2014,1513.25,1518.92,1512.32,1518.01,12662433792
SET,14/07/2014,1524.98,1531.63,1523.05,1529.23,8337620480
SET,15/07/2014,1533.29,1534.40,1521.79,1524.53,11640875008
SET,16/07/2014,1527.13,1534.95,1525.68,1530.42,10753858560
SET,17/07/2014,1529.11,1535.72,1526.37,1535.66,13111891968
SET,18/07/2014,1532.52,1538.53,1523.53,1533.41,15768961024
SET,21/07/2014,1536.73,1542.88,1534.10,1538.55,30376327168
SET,22/07/2014,1543.56,1545.29,1516.93,1520.81,31058014208
SET,23/07/2014,1527.35,1541.76,1526.45,1541.56,25377978368
SET,24/07/2014,1545.54,1546.04,1538.48,1543.92,15388909568
SET,25/07/2014,1545.59,1548.16,1538.33,1543.85,10911939584
SET,28/07/2014,1545.52,1546.59,1532.36,1538.13,9817172992
SET,29/07/2014,1541.27,1546.72,1518.75,1520.55,13357365248
SET,30/07/2014,1521.33,1529.04,1500.05,1518.79,16514929664
SET,31/07/2014,1513.92,1525.34,1501.36,1502.39,10084112384
SET,01/08/2014,1488.50,1501.76,1487.40,1500.20,8819835904
SET,04/08/2014,1504.35,1520.48,1501.61,1519.38,9257238528
SET,05/08/2014,1522.87,1532.17,1520.65,1528.98,9499168768
SET,06/08/2014,1527.11,1532.30,1521.92,1522.41,9470922752
SET,07/08/2014,1525.06,1526.33,1514.53,1522.27,8839810048
SET,08/08/2014,1512.82,1520.98,1510.05,1520.31,8233785856
SET,13/08/2014,1530.96,1546.32,1529.72,1544.55,10767268864
SET,14/08/2014,1550.83,1552.66,1538.67,1541.97,11435234304
SET,15/08/2014,1543.42,1550.65,1536.75,1546.62,9932857344
SET,18/08/2014,1548.42,1550.72,1539.57,1542.36,12336955392
SET,19/08/2014,1550.55,1551.52,1542.73,1542.85,12580329472
SET,20/08/2014,1546.57,1552.52,1546.42,1550.77,11011079168
SET,21/08/2014,1550.26,1555.71,1549.16,1551.41,15097849856
SET,22/08/2014,1556.40,1559.21,1555.01,1556.97,13839068160
SET,25/08/2014,1561.40,1567.24,1558.19,1563.13,10290207744
SET,26/08/2014,1565.48,1567.68,1559.16,1560.17,10164354048
SET,27/08/2014,1564.41,1570.86,1559.30,1564.58,8423838720
SET,28/08/2014,1566.73,1567.88,1551.20,1559.05,8026137088
SET,29/08/2014,1554.90,1565.14,1553.83,1561.63,9920179200
SET,01/09/2014,1568.38,1571.74,1565.08,1565.35,8403622912
SET,02/09/2014,1568.71,1572.32,1565.36,1568.60,11910528000
SET,03/09/2014,1574.19,1584.70,1572.43,1583.27,12866604032
SET,04/09/2014,1585.60,1586.93,1576.80,1579.73,10258215936
SET,05/09/2014,1583.47,1585.96,1578.39,1584.32,9449001984
SET,08/09/2014,1589.39,1591.60,1584.77,1584.77,13168148480
SET,09/09/2014,1586.88,1589.87,1580.59,1583.18,13620660224
SET,10/09/2014,1577.26,1584.99,1566.44,1582.13,11927822336
SET,11/09/2014,1582.21,1589.93,1579.01,1580.87,14485672960
SET,12/09/2014,1583.38,1584.92,1569.23,1581.36,11694693376
SET,15/09/2014,1577.71,1583.61,1575.30,1579.12,11359643648
SET,16/09/2014,1583.74,1583.91,1565.41,1565.41,14739361792
SET,17/09/2014,1571.90,1575.67,1562.04,1570.64,29790664704
SET,18/09/2014,1576.88,1584.23,1574.96,1584.23,17579231232
SET,19/09/2014,1590.68,1592.42,1582.60,1584.91,18487023616
SET,22/09/2014,1584.26,1592.94,1583.22,1589.51,26259800064
SET,23/09/2014,1593.16,1596.23,1585.75,1590.13,26761635840
SET,24/09/2014,1593.42,1597.51,1588.97,1591.89,12317753344
SET,25/09/2014,1595.60,1598.45,1591.99,1591.99,14369617920
SET,26/09/2014,1591.02,1600.16,1590.34,1600.16,15692473344
SET,29/09/2014,1601.38,1602.21,1578.99,1585.79,15243512832
SET,30/09/2014,1586.18,1592.79,1581.17,1585.67,13210240000
SET,01/10/2014,1590.13,1595.21,1585.22,1587.35,13194320896
SET,02/10/2014,1582.21,1587.54,1565.29,1569.73,20551389184
SET,03/10/2014,1568.18,1573.43,1553.33,1570.28,22611527680
SET,06/10/2014,1572.31,1574.52,1542.43,1543.13,13782224896
SET,07/10/2014,1544.87,1551.84,1534.42,1539.39,16051320832
SET,08/10/2014,1529.18,1546.58,1527.88,1543.39,19610114048
SET,09/10/2014,1553.65,1561.79,1550.51,1560.61,21340004352
SET,10/10/2014,1545.77,1555.09,1544.39,1552.72,11761815552
SET,13/10/2014,1544.66,1548.39,1538.35,1542.35,21602668544
SET,14/10/2014,1544.65,1552.15,1544.08,1546.78,25141131264
SET,15/10/2014,1550.69,1556.47,1547.13,1547.41,16219200512
SET,16/10/2014,1540.90,1544.27,1526.12,1526.15,22248818688
SET,17/10/2014,1529.36,1532.26,1519.76,1528.71,12127934464
SET,20/10/2014,1541.10,1542.60,1525.77,1526.67,11716251648
SET,21/10/2014,1529.73,1530.84,1520.89,1526.14,15650241536
SET,22/10/2014,1534.03,1535.38,1523.89,1532.72,18404921344
SET,24/10/2014,1537.99,1540.92,1534.81,1539.91,12782626816
SET,27/10/2014,1542.69,1548.04,1538.01,1547.89,26760595456
SET,28/10/2014,1549.06,1557.18,1545.83,1556.53,28714850304
SET,29/10/2014,1564.51,1570.13,1560.96,1562.67,41554526208
SET,30/10/2014,1565.86,1570.06,1559.96,1565.35,34892939264
SET,31/10/2014,1570.97,1584.35,1567.27,1584.16,22633670656
SET,03/11/2014,1591.02,1591.15,1576.37,1579.18,28422619136
SET,04/11/2014,1583.55,1585.46,1576.62,1585.15,26143248384
SET,05/11/2014,1585.84,1587.83,1572.77,1577.40,32779292672
SET,06/11/2014,1581.32,1585.98,1576.05,1580.77,19642531840
SET,07/11/2014,1585.10,1586.32,1574.49,1578.37,21402963968
SET,10/11/2014,1581.77,1582.33,1567.14,1567.34,20414646272
SET,11/11/2014,1569.00,1576.52,1563.58,1571.20,24043425792
SET,12/11/2014,1572.45,1575.15,1559.09,1562.03,22255040512
SET,13/11/2014,1561.89,1577.21,1555.75,1577.21,20103870464
SET,14/11/2014,1580.41,1580.92,1572.87,1575.88,15605557248
SET,17/11/2014,1576.41,1577.63,1568.70,1569.07,15683636224
SET,18/11/2014,1571.81,1587.13,1571.37,1581.27,16838968320
SET,19/11/2014,1585.14,1586.02,1576.21,1577.55,12312273920
SET,20/11/2014,1579.51,1580.33,1567.31,1568.68,13079570432
SET,21/11/2014,1568.56,1581.12,1567.32,1579.20,14423330816
SET,24/11/2014,1587.35,1592.20,1584.54,1590.14,15813002240
SET,25/11/2014,1591.23,1596.82,1585.29,1596.80,14073457664
SET,26/11/2014,1596.29,1599.73,1589.65,1591.00,25591005184
SET,27/11/2014,1593.41,1602.28,1593.00,1599.82,18615490560
SET,28/11/2014,1596.49,1600.65,1591.71,1593.91,24356517888
SET,01/12/2014,1590.89,1598.05,1586.37,1593.82,35806396416
SET,02/12/2014,1596.71,1598.93,1586.23,1594.00,12716474368
SET,03/12/2014,1597.33,1600.29,1589.04,1594.58,12097004544
SET,04/12/2014,1597.03,1599.77,1592.76,1597.76,11898351616
SET,08/12/2014,1600.99,1603.89,1573.49,1575.55,15718259712
SET,09/12/2014,1573.89,1576.11,1556.50,1559.56,14993118208
SET,11/12/2014,1546.18,1548.11,1508.24,1526.81,21679796224
SET,12/12/2014,1523.53,1530.74,1513.39,1514.95,16031694848
SET,15/12/2014,1490.44,1494.10,1375.99,1478.49,50628759552
SET,16/12/2014,1440.20,1476.34,1422.63,1461.74,18986307584
SET,17/12/2014,1464.64,1487.48,1461.33,1480.20,15020545024
SET,18/12/2014,1504.72,1516.79,1501.08,1516.79,15670072320
SET,19/12/2014,1527.08,1528.05,1505.10,1514.35,13092084736
SET,22/12/2014,1522.49,1536.83,1519.73,1536.83,10047529984
SET,23/12/2014,1535.22,1539.23,1525.35,1531.17,11039962112
SET,24/12/2014,1536.24,1538.47,1524.87,1525.06,10265071616
SET,25/12/2014,1517.54,1517.99,1496.20,1504.89,9507209216
SET,26/12/2014,1503.49,1512.03,1493.40,1510.41,15007944704
SET,29/12/2014,1515.49,1516.17,1493.39,1498.22,7397455360
SET,30/12/2014,1496.89,1499.89,1486.30,1497.67,5876416000
SET,05/01/2015,1499.70,1502.10,1482.87,1483.25,7129188352
SET,06/01/2015,1467.97,1478.35,1459.22,1477.58,31337758720
SET,07/01/2015,1478.84,1500.83,1478.26,1500.75,12400606208
SET,08/01/2015,1514.90,1523.32,1514.18,1521.62,18000261120
SET,09/01/2015,1529.50,1531.21,1522.75,1529.42,32278566912
SET,12/01/2015,1527.42,1538.93,1522.17,1531.21,11352093696
SET,13/01/2015,1520.71,1537.08,1515.08,1534.97,12734810112
SET,14/01/2015,1539.58,1548.24,1521.81,1523.24,18593544192
SET,15/01/2015,1528.83,1535.56,1521.01,1523.38,9325405184
SET,16/01/2015,1515.71,1525.65,1514.83,1517.74,9605535744
SET,19/01/2015,1528.03,1536.14,1524.62,1535.37,9192002560
SET,20/01/2015,1539.46,1542.60,1531.55,1535.09,12454427648
SET,21/01/2015,1538.31,1540.08,1530.83,1537.36,12521951232
SET,22/01/2015,1546.76,1561.30,1543.67,1560.34,14023762944
SET,23/01/2015,1570.81,1601.05,1569.52,1598.33,14419284992
SET,26/01/2015,1602.13,1610.78,1588.04,1588.31,12421545984
SET,27/01/2015,1589.44,1605.67,1586.94,1589.81,13410555904
SET,28/01/2015,1594.50,1603.12,1582.66,1592.81,15496411136
SET,29/01/2015,1591.94,1599.49,1582.36,1586.40,20480907264
SET,30/01/2015,1591.54,1592.83,1581.01,1581.25,12631090176
SET,02/02/2015,1577.65,1583.99,1571.69,1582.70,20475045888
SET,03/02/2015,1592.08,1604.84,1591.85,1602.54,17021040640
SET,04/02/2015,1616.41,1619.77,1599.81,1599.81,13779598336
SET,05/02/2015,1595.06,1607.92,1588.06,1607.92,10842035200
SET,06/02/2015,1614.47,1615.78,1609.07,1613.63,10766491648
SET,09/02/2015,1609.78,1614.97,1601.77,1601.77,14941849600
SET,10/02/2015,1600.57,1606.69,1592.59,1594.96,13261908992
SET,11/02/2015,1599.42,1605.69,1583.93,1605.11,11620442112
SET,12/02/2015,1606.06,1613.44,1598.64,1613.40,10709599232
SET,13/02/2015,1616.79,1619.65,1611.58,1615.89,11976548352
SET,16/02/2015,1616.89,1619.17,1607.83,1608.04,10871065600
SET,17/02/2015,1607.32,1610.21,1587.75,1587.75,14623488000
SET,18/02/2015,1590.71,1603.70,1590.21,1603.14,18185160704
SET,19/02/2015,1603.22,1608.00,1598.18,1599.96,12518903808
SET,20/02/2015,1604.56,1609.15,1600.63,1603.45,11439185920
SET,23/02/2015,1608.53,1610.24,1593.48,1593.89,15780616192
SET,24/02/2015,1597.00,1604.96,1595.48,1598.66,12822547456
SET,25/02/2015,1602.16,1603.10,1584.12,1589.33,13572312064
SET,26/02/2015,1590.29,1593.56,1566.96,1593.55,15842804736
SET,27/02/2015,1590.93,1594.44,1586.10,1587.01,15487499264
SET,02/03/2015,1588.14,1590.02,1573.64,1582.14,16545987584
SET,03/03/2015,1580.36,1582.67,1562.84,1562.84,19966433280
SET,05/03/2015,1559.40,1561.88,1545.10,1553.33,15072616448
SET,06/03/2015,1553.05,1568.70,1552.06,1568.29,9321763840
SET,09/03/2015,1558.54,1565.19,1553.17,1559.71,9535635456
SET,10/03/2015,1560.94,1562.82,1531.00,1531.04,10417477632
SET,11/03/2015,1524.38,1544.19,1520.20,1543.84,11391364096
SET,12/03/2015,1543.06,1549.02,1534.11,1544.34,8931543040
SET,13/03/2015,1547.68,1551.86,1539.56,1541.55,8877237248
SET,16/03/2015,1534.47,1535.90,1512.17,1515.57,11994588160
SET,17/03/2015,1525.50,1527.95,1511.40,1512.84,9918480384
SET,18/03/2015,1513.99,1533.14,1512.25,1531.50,8278941696
SET,19/03/2015,1543.63,1544.69,1529.66,1532.13,8925691904
SET,20/03/2015,1533.91,1535.36,1517.30,1529.96,10197622784
SET,23/03/2015,1535.86,1539.57,1518.79,1520.01,16685355008
SET,24/03/2015,1518.47,1519.09,1499.88,1514.45,14812362752
SET,25/03/2015,1514.04,1520.88,1512.77,1512.80,8420965376
SET,26/03/2015,1506.08,1512.76,1496.38,1496.41,9841326080
SET,27/03/2015,1494.22,1496.02,1484.91,1495.22,7941279744
SET,30/03/2015,1501.08,1504.54,1495.37,1496.51,7022493184
SET,31/03/2015,1502.25,1509.33,1498.89,1505.94,52941463552
SET,01/04/2015,1506.35,1525.63,1502.74,1525.58,33801109504
SET,02/04/2015,1530.84,1539.65,1525.30,1532.23,11287173120
SET,03/04/2015,1536.04,1537.97,1530.63,1536.05,7493662720
SET,07/04/2015,1545.21,1555.10,1543.58,1549.53,7457655296
SET,08/04/2015,1553.11,1556.13,1544.14,1544.86,10225591296
SET,09/04/2015,1545.86,1550.83,1542.25,1545.11,5391387136
SET,10/04/2015,1547.92,1549.66,1540.25,1547.83,5525163008
SET,16/04/2015,1560.86,1570.00,1555.96,1570.00,6431268864
SET,17/04/2015,1572.88,1575.39,1566.65,1566.85,8828968960
SET,20/04/2015,1565.67,1567.04,1556.25,1560.32,7916559872
SET,21/04/2015,1566.35,1572.04,1565.30,1569.35,7540412416
SET,22/04/2015,1571.15,1571.50,1552.00,1552.01,7638296064
SET,23/04/2015,1556.61,1562.32,1543.47,1544.84,8678628352
SET,24/04/2015,1549.68,1556.10,1545.83,1555.46,8500672000
SET,27/04/2015,1559.20,1562.64,1546.66,1548.83,8519281664
SET,28/04/2015,1549.20,1549.53,1525.92,1531.53,8714906624
SET,29/04/2015,1521.55,1529.29,1513.42,1522.47,8417836032
SET,30/04/2015,1520.55,1531.50,1520.01,1526.74,6373841408
SET,06/05/2015,1529.56,1531.75,1514.79,1519.88,7951855104
SET,07/05/2015,1514.84,1521.86,1498.31,1498.31,14243391488
SET,08/05/2015,1502.29,1514.64,1494.92,1510.51,7163435008
SET,11/05/2015,1517.05,1520.49,1501.30,1501.30,6635615744
SET,12/05/2015,1499.28,1501.12,1478.90,1485.72,7862605312
SET,13/05/2015,1490.93,1497.02,1487.46,1495.95,6353473536
SET,14/05/2015,1496.20,1500.38,1484.95,1497.40,6549983744
SET,15/05/2015,1496.98,1512.19,1494.79,1512.19,7146990592
SET,18/05/2015,1510.21,1515.65,1505.67,1510.41,6212052480
SET,19/05/2015,1513.83,1527.60,1513.13,1525.96,6584515584
SET,20/05/2015,1527.65,1530.85,1518.38,1520.11,6948656128
